valid_time,d2m,t2m,latitude,longitude
2023-02-23 04:00:00,285.60278,301.0158,16.100000000000797,79.49999999999977
2023-02-23 05:00:00,284.3935,303.50372,16.100000000000797,79.49999999999977
2023-02-23 06:00:00,284.43732,305.4125,16.100000000000797,79.49999999999977
2023-02-23 07:00:00,284.62442,306.93158,16.100000000000797,79.49999999999977
2023-02-23 08:00:00,284.0771,307.8507,16.100000000000797,79.49999999999977
2023-02-23 09:00:00,283.76965,308.27563,16.100000000000797,79.49999999999977
2023-02-23 10:00:00,283.88788,308.23294,16.100000000000797,79.49999999999977
2023-02-23 11:00:00,284.4573,307.6363,16.100000000000797,79.49999999999977
2023-02-23 12:00:00,285.8122,306.30652,16.100000000000797,79.49999999999977
2023-02-23 13:00:00,287.38873,303.6076,16.100000000000797,79.49999999999977
2023-02-23 14:00:00,288.49026,301.09882,16.100000000000797,79.49999999999977
2023-02-23 15:00:00,288.94946,299.21088,16.100000000000797,79.49999999999977
2023-02-23 16:00:00,289.0293,298.04126,16.100000000000797,79.49999999999977
2023-02-23 17:00:00,289.0727,296.96814,16.100000000000797,79.49999999999977
2023-02-23 18:00:00,289.1452,295.83215,16.100000000000797,79.49999999999977
2023-02-23 19:00:00,289.47153,294.77386,16.100000000000797,79.49999999999977
2023-02-23 20:00:00,289.3386,293.95987,16.100000000000797,79.49999999999977
2023-02-23 21:00:00,289.08502,293.30054,16.100000000000797,79.49999999999977
2023-02-23 22:00:00,288.80203,292.70798,16.100000000000797,79.49999999999977
2023-02-23 23:00:00,288.52847,292.2754,16.100000000000797,79.49999999999977
2023-02-24 00:00:00,288.2671,292.16745,16.100000000000797,79.49999999999977
2023-02-24 01:00:00,288.22308,292.26672,16.100000000000797,79.49999999999977
2023-02-24 02:00:00,288.13245,294.51105,16.100000000000797,79.49999999999977
2023-02-24 03:00:00,287.16077,298.17993,16.100000000000797,79.49999999999977
2023-02-24 04:00:00,284.833,301.65918,16.100000000000797,79.49999999999977
2023-02-24 05:00:00,284.4943,304.37274,16.100000000000797,79.49999999999977
2023-02-24 06:00:00,285.19153,306.27637,16.100000000000797,79.49999999999977
2023-02-24 07:00:00,284.97147,307.57617,16.100000000000797,79.49999999999977
2023-02-24 08:00:00,284.16608,308.41162,16.100000000000797,79.49999999999977
2023-02-24 09:00:00,283.77847,308.74103,16.100000000000797,79.49999999999977
2023-02-24 10:00:00,283.8864,308.62457,16.100000000000797,79.49999999999977
2023-02-24 11:00:00,284.28345,308.03674,16.100000000000797,79.49999999999977
2023-02-24 12:00:00,285.5182,306.78003,16.100000000000797,79.49999999999977
2023-02-24 13:00:00,287.07782,304.09467,16.100000000000797,79.49999999999977
2023-02-24 14:00:00,288.05743,301.68872,16.100000000000797,79.49999999999977
2023-02-24 15:00:00,288.41602,299.8142,16.100000000000797,79.49999999999977
2023-02-24 16:00:00,288.40057,298.64832,16.100000000000797,79.49999999999977
2023-02-24 17:00:00,288.55078,297.2882,16.100000000000797,79.49999999999977
2023-02-24 18:00:00,288.38983,296.0227,16.100000000000797,79.49999999999977
2023-02-24 19:00:00,289.00925,295.04092,16.100000000000797,79.49999999999977
2023-02-24 20:00:00,288.6816,294.2426,16.100000000000797,79.49999999999977
2023-02-24 21:00:00,288.27686,293.61194,16.100000000000797,79.49999999999977
2023-02-24 22:00:00,287.7974,293.1153,16.100000000000797,79.49999999999977
2023-02-24 23:00:00,287.29022,292.66513,16.100000000000797,79.49999999999977
2023-02-25 00:00:00,286.86224,292.363,16.100000000000797,79.49999999999977
2023-02-25 01:00:00,286.76404,293.2436,16.100000000000797,79.49999999999977
2023-02-25 02:00:00,286.698,295.11957,16.100000000000797,79.49999999999977
2023-02-25 03:00:00,286.9378,299.0678,16.100000000000797,79.49999999999977
2023-02-25 04:00:00,285.88788,302.6145,16.100000000000797,79.49999999999977
2023-02-25 05:00:00,284.4323,305.22565,16.100000000000797,79.49999999999977
2023-02-25 06:00:00,284.03763,306.9752,16.100000000000797,79.49999999999977
2023-02-25 07:00:00,283.55334,308.08368,16.100000000000797,79.49999999999977
2023-02-25 08:00:00,282.44965,308.82965,16.100000000000797,79.49999999999977
2023-02-25 09:00:00,282.14383,309.05182,16.100000000000797,79.49999999999977
2023-02-25 10:00:00,282.10757,308.90637,16.100000000000797,79.49999999999977
2023-02-25 11:00:00,282.24146,308.3905,16.100000000000797,79.49999999999977
