valid_time,u10,v10,latitude,longitude
2022-10-09 20:00:00,-0.66490173,0.5209503,16.100000000000797,79.49999999999977
2022-10-09 21:00:00,-0.20352173,-0.12641907,16.100000000000797,79.49999999999977
2022-10-09 22:00:00,-0.24220753,-0.41545105,16.100000000000797,79.49999999999977
2022-10-09 23:00:00,-0.2821045,-0.4192505,16.100000000000797,79.49999999999977
2022-10-10 00:00:00,-0.38129234,-0.17007446,16.100000000000797,79.49999999999977
2022-10-10 01:00:00,-0.6594267,0.12760925,16.100000000000797,79.49999999999977
2022-10-10 02:00:00,-0.802063,-0.24984741,16.100000000000797,79.49999999999977
2022-10-10 03:00:00,-0.8807678,-0.54037476,16.100000000000797,79.49999999999977
2022-10-10 04:00:00,-1.280899,-0.45498657,16.100000000000797,79.49999999999977
2022-10-10 05:00:00,-1.544281,0.32894897,16.100000000000797,79.49999999999977
2022-10-10 06:00:00,-1.7372589,0.56526184,16.100000000000797,79.49999999999977
2022-10-10 07:00:00,-1.8126526,0.49699402,16.100000000000797,79.49999999999977
2022-10-10 08:00:00,-1.9019012,0.73313904,16.100000000000797,79.49999999999977
2022-10-10 09:00:00,-1.801239,0.43025208,16.100000000000797,79.49999999999977
2022-10-10 10:00:00,-2.0218506,0.43000793,16.100000000000797,79.49999999999977
2022-10-10 11:00:00,-1.9518127,0.5469513,16.100000000000797,79.49999999999977
2022-10-10 12:00:00,-1.7288818,0.91893005,16.100000000000797,79.49999999999977
2022-10-10 13:00:00,-1.2586145,0.90226746,16.100000000000797,79.49999999999977
2022-10-10 14:00:00,-0.940897,0.8342438,16.100000000000797,79.49999999999977
2022-10-10 15:00:00,-0.840724,0.66000366,16.100000000000797,79.49999999999977
2022-10-10 16:00:00,-0.890666,0.734375,16.100000000000797,79.49999999999977
2022-10-10 17:00:00,-0.81515694,0.718277,16.100000000000797,79.49999999999977
2022-10-10 18:00:00,-0.55869865,0.8493519,16.100000000000797,79.49999999999977
2022-10-10 19:00:00,-0.7323456,0.19548416,16.100000000000797,79.49999999999977
2022-10-10 20:00:00,-0.8310089,0.26206398,16.100000000000797,79.49999999999977
2022-10-10 21:00:00,-0.7863312,0.47631645,16.100000000000797,79.49999999999977
2022-10-10 22:00:00,-0.68911743,0.797946,16.100000000000797,79.49999999999977
2022-10-10 23:00:00,-0.46096802,0.9194212,16.100000000000797,79.49999999999977
2022-10-11 00:00:00,-0.826004,0.848835,16.100000000000797,79.49999999999977
2022-10-11 01:00:00,-0.82392883,0.8993635,16.100000000000797,79.49999999999977
2022-10-11 02:00:00,-0.6391907,1.5977592,16.100000000000797,79.49999999999977
2022-10-11 03:00:00,-0.40682983,1.2592068,16.100000000000797,79.49999999999977
2022-10-11 04:00:00,-0.78286743,1.3441963,16.100000000000797,79.49999999999977
2022-10-11 05:00:00,-0.94880676,1.5502796,16.100000000000797,79.49999999999977
2022-10-11 06:00:00,-1.1120758,2.2605076,16.100000000000797,79.49999999999977
2022-10-11 07:00:00,-1.8642731,2.400941,16.100000000000797,79.49999999999977
2022-10-11 08:00:00,-1.8949432,2.3480263,16.100000000000797,79.49999999999977
2022-10-11 09:00:00,-2.4085236,1.9484768,16.100000000000797,79.49999999999977
2022-10-11 10:00:00,-2.6064606,1.854289,16.100000000000797,79.49999999999977
2022-10-11 11:00:00,-2.6013489,1.7219238,16.100000000000797,79.49999999999977
2022-10-11 12:00:00,-2.5210266,1.6401196,16.100000000000797,79.49999999999977
2022-10-11 13:00:00,-2.1744385,1.6482983,16.100000000000797,79.49999999999977
2022-10-11 14:00:00,-1.3450623,1.4933023,16.100000000000797,79.49999999999977
2022-10-11 15:00:00,-0.98713684,1.2182541,16.100000000000797,79.49999999999977
2022-10-11 16:00:00,-0.6694946,0.9589386,16.100000000000797,79.49999999999977
2022-10-11 17:00:00,-0.2212677,1.0744324,16.100000000000797,79.49999999999977
2022-10-11 18:00:00,0.14205933,0.6471863,16.100000000000797,79.49999999999977
2022-10-11 19:00:00,0.20753479,0.5486908,16.100000000000797,79.49999999999977
2022-10-11 20:00:00,-0.21372986,0.48716736,16.100000000000797,79.49999999999977
2022-10-11 21:00:00,-0.28755188,0.46965027,16.100000000000797,79.49999999999977
2022-10-11 22:00:00,-0.17660522,0.7543793,16.100000000000797,79.49999999999977
2022-10-11 23:00:00,0.08633423,0.85505676,16.100000000000797,79.49999999999977
2022-10-12 00:00:00,0.27363586,0.81463623,16.100000000000797,79.49999999999977
2022-10-12 01:00:00,0.53956604,0.5797119,16.100000000000797,79.49999999999977
2022-10-12 02:00:00,0.5232086,0.8161621,16.100000000000797,79.49999999999977
2022-10-12 03:00:00,0.03491211,0.8728485,16.100000000000797,79.49999999999977
2022-10-12 04:00:00,-0.45751953,0.60139465,16.100000000000797,79.49999999999977
2022-10-12 05:00:00,-0.8059082,0.5418854,16.100000000000797,79.49999999999977
2022-10-12 06:00:00,-1.0456238,0.6647186,16.100000000000797,79.49999999999977
2022-10-12 07:00:00,-1.1223297,1.5267334,16.100000000000797,79.49999999999977
2022-10-12 08:00:00,-0.72187805,1.6708832,16.100000000000797,79.49999999999977
2022-10-12 09:00:00,-0.9547119,1.7000122,16.100000000000797,79.49999999999977
2022-10-12 10:00:00,-2.2847443,1.7219086,16.100000000000797,79.49999999999977
2022-10-12 11:00:00,-2.1765594,1.5809479,16.100000000000797,79.49999999999977
2022-10-12 12:00:00,-1.7168884,1.0698185,16.100000000000797,79.49999999999977
2022-10-12 13:00:00,-0.9063568,0.9789734,16.100000000000797,79.49999999999977
2022-10-12 14:00:00,0.26005554,0.7482672,16.100000000000797,79.49999999999977
2022-10-12 15:00:00,0.2986145,0.12931824,16.100000000000797,79.49999999999977
2022-10-12 16:00:00,0.19786072,0.2657318,16.100000000000797,79.49999999999977
2022-10-12 17:00:00,0.5165558,0.33463478,16.100000000000797,79.49999999999977
2022-10-12 18:00:00,0.52923584,0.5481491,16.100000000000797,79.49999999999977
2022-10-12 19:00:00,0.093048096,1.0997009,16.100000000000797,79.49999999999977
2022-10-12 20:00:00,-0.026916504,1.013504,16.100000000000797,79.49999999999977
2022-10-12 21:00:00,-0.06401062,0.9608154,16.100000000000797,79.49999999999977
2022-10-12 22:00:00,0.3050995,0.96562195,16.100000000000797,79.49999999999977
2022-10-12 23:00:00,0.69137573,0.5147238,16.100000000000797,79.49999999999977
2022-10-13 00:00:00,0.78167725,0.5461607,16.100000000000797,79.49999999999977
2022-10-13 01:00:00,0.5870514,0.013916016,16.100000000000797,79.49999999999977
2022-10-13 02:00:00,0.3785553,-0.08913326,16.100000000000797,79.49999999999977
2022-10-13 03:00:00,0.06625366,-0.44640446,16.100000000000797,79.49999999999977
2022-10-13 04:00:00,-0.6138916,-0.6175556,16.100000000000797,79.49999999999977
2022-10-13 05:00:00,-0.64538574,-0.5706034,16.100000000000797,79.49999999999977
2022-10-13 06:00:00,-0.4234314,-0.7347965,16.100000000000797,79.49999999999977
2022-10-13 07:00:00,-1.666275,-0.1577406,16.100000000000797,79.49999999999977
2022-10-13 08:00:00,-1.5579987,-0.061343193,16.100000000000797,79.49999999999977
2022-10-13 09:00:00,-1.5156555,0.06952286,16.100000000000797,79.49999999999977
2022-10-13 10:00:00,-1.5905457,0.01745987,16.100000000000797,79.49999999999977
2022-10-13 11:00:00,-2.1091766,0.6191559,16.100000000000797,79.49999999999977
2022-10-13 12:00:00,-1.4635773,-0.14350891,16.100000000000797,79.49999999999977
2022-10-13 13:00:00,-0.9378662,-1.3479462,16.100000000000797,79.49999999999977
2022-10-13 14:00:00,-0.47846985,-1.3805542,16.100000000000797,79.49999999999977
2022-10-13 15:00:00,-0.29701233,-0.82792664,16.100000000000797,79.49999999999977
2022-10-13 16:00:00,-0.15962219,-0.45155334,16.100000000000797,79.49999999999977
2022-10-13 17:00:00,0.43605042,-0.6343689,16.100000000000797,79.49999999999977
2022-10-13 18:00:00,0.7544098,-0.5061798,16.100000000000797,79.49999999999977
2022-10-13 19:00:00,0.9701538,0.37277222,16.100000000000797,79.49999999999977
2022-10-13 20:00:00,0.98269653,0.617507,16.100000000000797,79.49999999999977
2022-10-13 21:00:00,1.0845032,0.2284851,16.100000000000797,79.49999999999977
2022-10-13 22:00:00,1.1646881,-0.08831787,16.100000000000797,79.49999999999977
2022-10-13 23:00:00,0.85617065,-0.6209259,16.100000000000797,79.49999999999977
2022-10-14 00:00:00,0.532547,-0.8453827,16.100000000000797,79.49999999999977
2022-10-14 01:00:00,0.26507568,-0.7421112,16.100000000000797,79.49999999999977
2022-10-14 02:00:00,-0.20321655,-0.57806396,16.100000000000797,79.49999999999977
2022-10-14 03:00:00,-0.5049286,-0.69311523,16.100000000000797,79.49999999999977
2022-10-14 04:00:00,-0.6437073,-0.6534729,16.100000000000797,79.49999999999977
2022-10-14 05:00:00,-0.7088928,-0.7111511,16.100000000000797,79.49999999999977
2022-10-14 06:00:00,-0.83444214,-0.77963257,16.100000000000797,79.49999999999977
2022-10-14 07:00:00,-0.11601257,-2.0488434,16.100000000000797,79.49999999999977
2022-10-14 08:00:00,0.022949219,-1.9358368,16.100000000000797,79.49999999999977
2022-10-14 09:00:00,0.11769104,-2.1845388,16.100000000000797,79.49999999999977
